musicId,frameTime,Arousal(std),Valence(std)
4,24.0,0.3073603442371033,0.3256191424592265
4,24.5,0.3174616095550475,0.3145394232022148
4,25.0,0.29835723756857424,0.3140502827486959
4,25.5,0.2930017022675227,0.3146616664758253
4,26.0,0.2851288344225572,0.3090035631147525
4,26.5,0.29165887914903904,0.3163853844803914
4,27.0,0.2981512309987821,0.3081783885301432
4,27.5,0.29389925542498124,0.3067500062273796
4,28.0,0.3071703237555496,0.3056228312780019
5,15.5,0.33828534795102205,0.38737647081251547
5,16.0,0.3396473265295758,0.3913925943717059
5,16.5,0.3433392475619759,0.4000012089866605
5,17.0,0.3378183575605686,0.3914118617454834
5,17.5,0.3429759254135099,0.3889405112766821
5,18.0,0.355675628975136,0.39686398655109134
5,18.5,0.3513913587095641,0.3929115290771347
5,19.0,0.3432924263045873,0.3787957630836196
5,19.5,0.34374211198292504,0.3788859072462472
5,20.0,0.3454288829333937,0.3882577936422426
5,20.5,0.3459884900839773,0.3790828932721539
5,21.0,0.3522744786070045,0.3800819541543127
5,21.5,0.3503590235803776,0.3937848065805594
5,22.0,0.3558373384522825,0.4027850649927187
5,22.5,0.3457533651393605,0.3951570453190055
5,23.0,0.35417324054691585,0.4093588004634529
5,23.5,0.3566875302149037,0.4161786949291032
5,24.0,0.3457618772274779,0.4081891086304952
5,24.5,0.3355894113303335,0.40109662994935785
5,25.0,0.3430066680427189,0.4091728217186247
5,25.5,0.34061976797435306,0.40302270394994294
5,26.0,0.3438478849911559,0.3955214887695373
5,26.5,0.3476825808030501,0.39891829634536335
5,27.0,0.3584261994967964,0.4030890131545823
5,27.5,0.3603264820259728,0.3922699542818384
5,28.0,0.3605138306047013,0.3970627863146269
5,28.5,0.36771232371021,0.40439571556556186
5,29.0,0.3686812387176297,0.3985892276619896
5,29.5,0.3649645718254171,0.3975436093440352
5,30.0,0.36798504056909376,0.406987807302805
5,30.5,0.3676917310581314,0.40690294505275054
5,31.0,0.3645325809275876,0.3960479875879854
5,31.5,0.3687823719654895,0.4049878010537901
5,32.0,0.3726224556904905,0.41482649816117056
5,32.5,0.3704009823767765,0.4091480075388813
5,33.0,0.37154625266306174,0.40775734155951293
5,33.5,0.3775921234995823,0.4181036433299644
5,34.0,0.3792505721250592,0.41680448266494735
5,34.5,0.3748383704924251,0.4100936743340886
5,35.0,0.3753601991419012,0.41814257050085857
5,35.5,0.37682429637801984,0.4217747965256677
5,36.0,0.3733153132089508,0.41464192330184063
5,36.5,0.371441323515538,0.4170788560549973
5,37.0,0.37601832019890996,0.4312726663058597
5,37.5,0.3757439449371246,0.4280385192234204
5,38.0,0.3740640225850527,0.42344916665689697
5,38.5,0.3786736209741543,0.43140483331448015
5,39.0,0.3765025544458977,0.43199107311864204
5,39.5,0.3644514672867383,0.4247447739649499
5,40.0,0.3678658543933665,0.4198269628761581
5,40.5,0.3742429557441571,0.4290539462199096
5,41.0,0.3721383079463227,0.4253002250527508
5,41.5,0.3676055264496129,0.4186811417413591
5,42.0,0.3735342720513731,0.4268263755155223
5,42.5,0.3731751128089285,0.42953775050754256
5,43.0,0.3653318387738176,0.4228299525368893
5,43.5,0.3732118358204845,0.4316017378883195
5,44.0,0.3744012137077605,0.4292810037333746
5,44.5,0.3727247952842482,0.4224205884750431
5,45.0,0.3701280313747645,0.42081827153987095
5,45.5,0.3763647045936795,0.4297067826093745
5,46.0,0.37656497061397937,0.43190060349411397
5,46.5,0.37131041333246106,0.4238836557777811
5,47.0,0.37245145775559535,0.42726028642249625
5,47.5,0.3767580435321217,0.4261239447662016
5,48.0,0.3711347989188122,0.42190888846566577
5,48.5,0.3712366416785352,0.4199924252558751
5,49.0,0.3775906305284749,0.4269134226067866
5,49.5,0.3825359404159328,0.4179309664967568
5,50.0,0.3787613576718557,0.4094870935191057
5,50.5,0.3838503761748999,0.4186354934006573
5,51.0,0.3840311775104059,0.41716349636328015
5,51.5,0.3786083005444441,0.4119799308274108
5,52.0,0.3759336362050796,0.4103653794983077
5,52.5,0.38144613984844905,0.4130832394958482
5,53.0,0.3828907286838844,0.4088331790545656
5,53.5,0.3784335209507683,0.40701889509943373
5,54.0,0.3847392331191555,0.4180102226497614
5,54.5,0.3874347633857074,0.4122031981618387
5,55.0,0.3837895066334293,0.40467161799301815
5,55.5,0.3850676707729246,0.4075626415006036
5,56.0,0.3845036536356676,0.4115779826642559
5,56.5,0.3809153384444595,0.4085313811148969
5,57.0,0.377112833779262,0.40410779436787625
5,57.5,0.3866794012619038,0.4091309225790141
5,58.0,0.3847096496804769,0.4136828634655166
5,58.5,0.37714994303040383,0.4054834057855149
5,59.0,0.3790272804931064,0.4063293487765843
5,59.5,0.3841731916478772,0.4152207441210022
5,60.0,0.37778410169309373,0.4084198597824341
5,60.5,0.37572663085461777,0.4115498385099494
5,61.0,0.3811483510265344,0.4168299291180322
5,61.5,0.3799372553750806,0.4142965479253421
5,62.0,0.3744874265496492,0.4112376710671572
5,62.5,0.3759462217038957,0.4165926573622549
5,63.0,0.37795674243480704,0.420218018178901
5,63.5,0.3719725163382223,0.4159709470117103
5,64.0,0.3675790889999688,0.4170291096124582
5,64.5,0.3691048792486681,0.4209094505154064
5,65.0,0.3646451822730148,0.4156055006907115
5,65.5,0.3556797508014646,0.3974149093578656
5,66.0,0.3593698888278398,0.3961723291197584
5,66.5,0.3593020713163268,0.3962184212015965
5,67.0,0.3574715256867888,0.3869395608298203
5,67.5,0.3548704115879351,0.3847300306268701
5,68.0,0.3588581044939476,0.3882227510322533
5,68.5,0.3504184458000363,0.3839598895086289
5,69.0,0.3565528016612584,0.3827913452139186
5,69.5,0.3723875949260792,0.3944137337298733
5,70.0,0.37247078890271096,0.39736218984922106
5,70.5,0.3669302519177208,0.3934668841879396
5,71.0,0.3727870260484733,0.3978259923894885
5,71.5,0.3736554488622253,0.4002483588672601
5,72.0,0.3672869832562863,0.39569482884636464
5,72.5,0.3728950756901222,0.3928797438047147
5,73.0,0.37067780071348505,0.3975380422032099
5,73.5,0.36861443958294776,0.3940259372711656
5,74.0,0.3694540783644668,0.39139874600895735
5,74.5,0.3570402742326461,0.3977947616650845
5,75.0,0.35412707486555844,0.3976809574417721
5,75.5,0.3585079539835951,0.3961031646329976
5,76.0,0.3489059593894788,0.3970928800979511
5,76.5,0.34147360973387786,0.4027564535458809
5,77.0,0.3523299886311085,0.4031129960729719
5,77.5,0.360902579710126,0.4025517888565686
5,78.0,0.3541183046780983,0.4113383298258333
5,78.5,0.3563225259206481,0.3981424590666303
5,79.0,0.3609023550098549,0.3920032242646813
5,79.5,0.3555973718620683,0.3936531545826752
5,80.0,0.34459476218547336,0.3955725966434563
5,80.5,0.35215500482938983,0.3880622434953697
5,81.0,0.3478600363868565,0.3831756023142732
5,81.5,0.3406633968369709,0.3935740589763551
5,82.0,0.35010202425886616,0.392193389800606
5,82.5,0.3576272875767501,0.3837710676174621
5,83.0,0.35620379977407457,0.3839115926105776
5,83.5,0.3527248754921758,0.3936285861677208
5,84.0,0.35880891295452605,0.3961492515004173
6,15.5,0.3628700566668683,0.4260549483915628
6,16.0,0.3894588129099377,0.4269784924684361
6,16.5,0.3899727972492205,0.4259650896805083
6,17.0,0.39213360296998,0.4272565099739277
6,17.5,0.3799477892154744,0.4303516626338231
6,18.0,0.3705774714430829,0.4214747185995256
6,18.5,0.3800104705164588,0.4143146882272385
6,19.0,0.38791426800070095,0.4026771239001725
6,19.5,0.3964445689875529,0.4000682715880883
6,20.0,0.3954915231781891,0.3938688607098412
6,20.5,0.3728846815295336,0.3936495487527002
6,21.0,0.36558777201068304,0.3825208749549597
6,21.5,0.37106030227315545,0.3787283515171564
6,22.0,0.3869361064041573,0.3838950906461466
6,22.5,0.3840468497380692,0.3835417275401133
6,23.0,0.4017254731647282,0.3935607340379925
6,23.5,0.3809185005552853,0.38872546335335695
6,24.0,0.3876349445893591,0.3909993320784458
6,24.5,0.390742972596021,0.3906218691976795
6,25.0,0.40175704115960603,0.3926192658030884
6,25.5,0.40507702192733613,0.3947808788743438
6,26.0,0.40031712556560173,0.3851094737961636
6,26.5,0.4006987918586328,0.3735494343027476
6,27.0,0.3864854288535972,0.3647801947282269
6,27.5,0.37900158639064174,0.3640089612807455
6,28.0,0.3818625207518303,0.3666990888220242
6,28.5,0.39835972132336617,0.3819510658163525
6,29.0,0.4137864683800387,0.3843720506158413
6,29.5,0.4067279737966583,0.3892925096345394
7,15.5,0.2813406078626644,0.24420499164928744
7,16.0,0.27657506873931803,0.2513208142476606
7,16.5,0.28040954409663005,0.2506256033124195
7,17.0,0.28170340003294736,0.2515555605520237
7,17.5,0.28192744093424105,0.2567054359972451
7,18.0,0.2814805186435414,0.2537255367342267
7,18.5,0.28274590446926123,0.2611849211064698
7,19.0,0.2834963503614249,0.25883330991475684
7,19.5,0.2845955763830829,0.25407531737128936
7,20.0,0.28863022215924344,0.25279848464594423
7,20.5,0.2972369823585898,0.2566548125644637
7,21.0,0.2996491710904805,0.2575581795404958
7,21.5,0.3008587429000668,0.2508620237408547
7,22.0,0.30061029981275705,0.2482199834841926
7,22.5,0.2997667475452753,0.24676045683625186
7,23.0,0.29973819115223216,0.24968753897729
7,23.5,0.3024309189286892,0.2462943038463189
7,24.0,0.2971137313220693,0.2433980564505981
7,24.5,0.300927828447076,0.2442078128320515
7,25.0,0.29959375391853177,0.2468802496277294
7,25.5,0.3004676780193158,0.24342687891739534
7,26.0,0.29660022514973383,0.24444427005089375
7,26.5,0.3015357549367925,0.2440525481325692
7,27.0,0.2990501613717372,0.24312414170799654
7,27.5,0.310809475579835,0.2424058783653388
7,28.0,0.3029905168887267,0.2420447135769251
7,28.5,0.3086050598899447,0.2392057291758199
7,29.0,0.3069386030406592,0.2417922038061372
8,15.5,0.47191330925214703,0.35429621467213
8,16.0,0.4785031112874947,0.35641069615999177
8,16.5,0.4721316687633996,0.3591710146291736
8,17.0,0.4737515156037102,0.35336307773450243
8,17.5,0.4679845949113202,0.347272236706665
8,18.0,0.4766473022312331,0.352121670617558
8,18.5,0.4887495061115791,0.3625756235683805
8,19.0,0.4852343736271292,0.35999971485197035
8,19.5,0.47073205889796,0.3558836225857409
8,20.0,0.4799443706559257,0.35088207539143396
8,20.5,0.4754859949297272,0.34677143158318274
8,21.0,0.4872962731099146,0.34743604424915386
8,21.5,0.4816543203370157,0.3524700943782323
8,22.0,0.4818836785462986,0.3526676654794851
8,22.5,0.4838709301035891,0.3562232453107883
8,23.0,0.5000639609333115,0.358644271083479
8,23.5,0.5131280159344377,0.3500817977091211
8,24.0,0.518160463116217,0.3443173146601112
8,24.5,0.4980747256304142,0.3512371481186181
8,25.0,0.4880408207689317,0.3602591311209197
8,25.5,0.4841155548903717,0.3588277925060293
8,26.0,0.487245333814817,0.3575475897866604
8,26.5,0.482051992241825,0.3532080189665149
8,27.0,0.4705938133617063,0.35645818949211977
8,27.5,0.4714808601357138,0.3638931444974609
8,28.0,0.4783129274719767,0.3698527118070111
8,28.5,0.481354731343541,0.3699157817493733
8,29.0,0.4807933837671983,0.365661465343629
8,29.5,0.4698115995261425,0.3615126576445837
8,30.0,0.4650796262865236,0.3577363935826211
8,30.5,0.4671420392389369,0.3633633950757836
8,31.0,0.4681920142145874,0.37661048709143774
8,31.5,0.473722105484125,0.3753141447254553
8,32.0,0.4783360356870601,0.36090328888048384
8,32.5,0.4753698224138891,0.3533490586335982
8,33.0,0.4684731640652562,0.3564717111055238
8,33.5,0.4679825966575172,0.3610980638704672
8,34.0,0.4724358334200661,0.36245282404197104
8,34.5,0.4819882924141545,0.3586688316448754
8,35.0,0.4775031688761997,0.3475016492133527
8,35.5,0.4669252224653456,0.34390654766193385
8,36.0,0.4686078233041063,0.34638564541526545
8,36.5,0.4644797463149631,0.35422253220045163
8,37.0,0.453688779395427,0.3537703098494841
8,37.5,0.4515875817870909,0.3497602288261202
8,38.0,0.4680811598823568,0.3476882142268415
8,38.5,0.4737669964753903,0.3481722580128261
8,39.0,0.4861081531015629,0.35816187831028296
8,39.5,0.475346154803857,0.3639591636001215
8,40.0,0.4715617111649466,0.3548609505052647
9,15.5,0.3933096116579896,0.3144903441055775
9,16.0,0.391713035007049,0.31524734642224905
9,16.5,0.3977917539728653,0.3150716412401623
9,17.0,0.4025822974840779,0.31126434419209026
9,17.5,0.3953379933448513,0.2997955449338883
9,18.0,0.40176938819006747,0.30599374478597524
9,18.5,0.39886292836331455,0.31351479731777737
9,19.0,0.39986927673193534,0.3113771423496465
9,19.5,0.4026532826305823,0.3126264601195723
9,20.0,0.403605927320042,0.3116039879167861
9,20.5,0.4028133322788871,0.31113201147888103
9,21.0,0.3925094789827484,0.3108794594267319
9,21.5,0.39277255564296826,0.3107394130532962
9,22.0,0.3869696661711627,0.3108504502088095
9,22.5,0.38460133894649096,0.3107375374180669
9,23.0,0.3855615606720553,0.31030112701417883
10,15.5,0.3618114541591057,0.2577773258652312
10,16.0,0.3516269932955026,0.2633901652065829
10,16.5,0.3503808350551752,0.27102828990099564
10,17.0,0.3523416474946668,0.2572702405924853
10,17.5,0.3531611531551269,0.2569353917501461
10,18.0,0.3565544493812892,0.25398575782247745
10,18.5,0.3641246737196779,0.24462864371119666
10,19.0,0.35391553624873073,0.2466391781871581
10,19.5,0.3548789230488753,0.24675066891437974
10,20.0,0.34639669802820616,0.25400497692300866
10,20.5,0.34211501885662776,0.2683618955112153
10,21.0,0.340854723097371,0.2647334866407716
10,21.5,0.33230851628683256,0.2630368764849215
10,22.0,0.3372818054166848,0.2685644801497151
10,22.5,0.3397932674052886,0.2773991578723074
10,23.0,0.3427071653100417,0.2638383359144132
10,23.5,0.33439741301528464,0.2713000439317555
10,24.0,0.3393053966600567,0.2764828560024388
10,24.5,0.34188472701840195,0.27774242997568993
10,25.0,0.3371180753591958,0.2814127029744893
10,25.5,0.33090166395772524,0.3010274572533346
10,26.0,0.3312177933100997,0.2905324551928892
10,26.5,0.3394576089422873,0.28303744199224823
10,27.0,0.33992037203704073,0.2809622472381063
10,27.5,0.3401915319984424,0.2811451928891794
10,28.0,0.3497380316568349,0.2816228792052179
10,28.5,0.3564220717649811,0.28394631507000884
10,29.0,0.3550930733242469,0.2876558574787532
10,29.5,0.35837695505949035,0.28109990978974186
10,30.0,0.3581761127759641,0.28468363600617064
10,30.5,0.35338166746616584,0.2908302694409348
10,31.0,0.35584302098677073,0.2725631151070092
10,31.5,0.362703906389208,0.26904691874224074
10,32.0,0.3621607642602249,0.2735591265790522
12,15.5,0.28749402493272114,0.20954865426434974
12,16.0,0.29548050526965725,0.21742699804532092
12,16.5,0.29021064567690064,0.2260082463877148
12,17.0,0.293336312398406,0.2252992521298062
12,17.5,0.2936856922022381,0.2129392041411116
12,18.0,0.29431754545408984,0.2184548758988913
12,18.5,0.27983639965153345,0.22463858129003567
12,19.0,0.2919065114318057,0.22803140465788915
12,19.5,0.2870824891611357,0.2316530847738704
12,20.0,0.2827348820001173,0.23888182305326205
12,20.5,0.2930725997888852,0.2329959955347945
12,21.0,0.2908456466121954,0.2336083527193537
12,21.5,0.28364424607305083,0.2285274903682268
12,22.0,0.2993198441443176,0.23096488949405275
12,22.5,0.2882075882350896,0.2378318008808957
12,23.0,0.2802476666655679,0.23084899357642866
12,23.5,0.2979290788083973,0.23109349636078036
12,24.0,0.2851992506338687,0.21354942274330785
12,24.5,0.2841580029861531,0.2266354073953361
12,25.0,0.2974522587037348,0.22285890268059735
12,25.5,0.2935407326347845,0.2117108693572439
12,26.0,0.3326764230569302,0.2054915456995737
12,26.5,0.3493726275219617,0.2037614283549514
12,27.0,0.3336221060698382,0.203145199743927
13,15.5,0.2845738823960838,0.39289937132402025
13,16.0,0.28333468201633843,0.400061311508595
13,16.5,0.27942251431082943,0.40177585567123375
13,17.0,0.2746605284324373,0.4044222172295852
13,17.5,0.2717717557994456,0.4050107853575107
13,18.0,0.275232090528273,0.4153234716977363
13,18.5,0.27110112491947563,0.4249342866035345
13,19.0,0.2749013825579237,0.4283223421466002
13,19.5,0.2742350919273656,0.4297892282678503
13,20.0,0.26540758334529263,0.4296417651587829
13,20.5,0.272241238336531,0.43277443426349504
13,21.0,0.2717320107098365,0.4357392096189077
13,21.5,0.275274522214052,0.4363008798298287
13,22.0,0.27716902135631794,0.43675154595780497
13,22.5,0.27339844780234235,0.4260394325397877
13,23.0,0.2724783222333825,0.4265419889419568
13,23.5,0.27337739025393004,0.4274903624104575
13,24.0,0.2723436711884904,0.42976050550189104
13,24.5,0.2749877658932093,0.42589948456424337
13,25.0,0.27920337241955434,0.4257683571868652
13,25.5,0.2789257257398108,0.4279406257663029
13,26.0,0.2783376222105331,0.4302016628385258
13,26.5,0.27988369883192776,0.4313768281264645
13,27.0,0.28082065785310306,0.4335887463493128
13,27.5,0.27920207630275923,0.441257993963634
13,28.0,0.2734787481941789,0.442290172303573
13,28.5,0.2758150971318811,0.4421755552144097
13,29.0,0.2778381906980805,0.4397222827559323
13,29.5,0.27819983553487754,0.4405492784786515
13,30.0,0.2804327005575137,0.4470303252658554
13,30.5,0.2769524802431158,0.4477555952706626
13,31.0,0.27953067894383177,0.4484412254363309
13,31.5,0.2811673553611791,0.4452444330891514
13,32.0,0.27434471028764784,0.4457409566065616
13,32.5,0.2731172729843296,0.4464131451571538
13,33.0,0.2787237986290164,0.4468561653536719
14,15.5,0.3739946231576417,0.4840663371197933
14,16.0,0.3753436098267269,0.4901193953739269
14,16.5,0.3651755982653278,0.4945929944089816
14,17.0,0.3533756527315373,0.5023418469852708
14,17.5,0.3560474693601378,0.5230496580558636
14,18.0,0.3641119253577919,0.5155822243286851
14,18.5,0.4013463412169255,0.5066819825858608
14,19.0,0.3890326939444096,0.5103367327338002
14,19.5,0.4045231602577501,0.5134938743392485
14,20.0,0.4091791480120558,0.5132491399272929
14,20.5,0.39489078741962896,0.5134211784793318
14,21.0,0.3840333047158021,0.5162189173874923
14,21.5,0.3934025472382629,0.5180499001693308
14,22.0,0.3948787376945141,0.5186655352492581
14,22.5,0.4005454669107594,0.5232421960914627
14,23.0,0.4003951714687448,0.5277330531272493
14,23.5,0.3824938157888772,0.5255545370908314
14,24.0,0.4047379769821728,0.5307936658848171
14,24.5,0.4003804668867635,0.5161751643137361
14,25.0,0.3887114472775099,0.5150103384979249
14,25.5,0.39398424440726987,0.5103367797775452
14,26.0,0.39652983805636655,0.5202895965283864
15,15.5,0.26530223417365273,0.2775142913540663
15,16.0,0.2864139288872953,0.2820747408148231
15,16.5,0.2756191275582983,0.28606034433128164
15,17.0,0.2916950839954865,0.27001615922984723
15,17.5,0.26522758906562816,0.2789292511884217
15,18.0,0.2708460461727621,0.2794394532287923
15,18.5,0.27198706198105904,0.26782245558468154
15,19.0,0.2647044964546826,0.2599965721655805
15,19.5,0.26531070663303913,0.2791035010769661
15,20.0,0.2801645303233113,0.278671485443372
15,20.5,0.2766018507369594,0.3441843027561021
15,21.0,0.2972420189264737,0.31326452993048504
15,21.5,0.298468639491804,0.2716041811344716
15,22.0,0.29062563619701204,0.2732801644012632
15,22.5,0.3091497429421943,0.2648287027480509
15,23.0,0.31544307554491696,0.27150857694222624
15,23.5,0.3000519716395884,0.27578112107683755
15,24.0,0.3255963740407708,0.2721061315640037
15,24.5,0.32783527670699864,0.273625855675932
15,25.0,0.31744464502040964,0.2808217501502584
15,25.5,0.32248524047247257,0.2853709617159615
15,26.0,0.30729425129342425,0.2889788933062209
15,26.5,0.3315663578134368,0.29561842946678524
15,27.0,0.3324085809305795,0.29553273047527245
15,27.5,0.31136596671803884,0.27609856407324257
15,28.0,0.3252215906992699,0.2744891828615881
15,28.5,0.3264311203036593,0.2672629549135118
15,29.0,0.30781663043399105,0.2682757597631367
15,29.5,0.32858240287458856,0.2636951328019159
15,30.0,0.3091789583580009,0.2657994148678696
15,30.5,0.3321758200441752,0.26856044861818273
15,31.0,0.302973008619332,0.26983992899897163
15,31.5,0.3002907973713825,0.2752494007936869
15,32.0,0.2996444490290986,0.2783013346183447
15,32.5,0.32446605914936305,0.2790182393299065
15,33.0,0.29980868021640034,0.2756415925397542
15,33.5,0.306053091316998,0.2750700102299571
15,34.0,0.312686812155364,0.2669660956050873
15,34.5,0.2966102065927179,0.2720071412196738
15,35.0,0.3190090465243106,0.2831117142343557
15,35.5,0.3172142465035332,0.2657607761986196
15,36.0,0.3073848925750645,0.2637427357267823
15,36.5,0.28568769357977136,0.25445813852911864
15,37.0,0.2999117537044663,0.24992170392310695
16,15.5,0.2068373678202944,0.2416807405904109
16,16.0,0.2074790551036149,0.2411385078331603
16,16.5,0.2102685513749354,0.2408732848727419
16,17.0,0.2125026522491869,0.24141499669325825
16,17.5,0.21781797115579093,0.2416013460912281
16,18.0,0.21736339196392726,0.2422048667409967
16,18.5,0.216897603847882,0.24041316107879565
16,19.0,0.2320961046742335,0.2392661248700917
16,19.5,0.24007775391473574,0.2386279423108203
16,20.0,0.2479723421890365,0.2424352549037499
16,20.5,0.2500093819060874,0.2444270576548811
16,21.0,0.2508634683401733,0.2449932613584398
16,21.5,0.2332562984429061,0.254460735771578
16,22.0,0.2309857216030174,0.24871982494065506
16,22.5,0.22765747754627025,0.24847655196027174
16,23.0,0.22264743570137335,0.2488430603492117
16,23.5,0.22137105792279066,0.2469824640823105
16,24.0,0.21867514379787706,0.2431482411572929
16,24.5,0.2207666284265531,0.23696409196361806
16,25.0,0.22467054564241015,0.2302404535452413
16,25.5,0.23087967451748545,0.23373545462937734
16,26.0,0.2445224896803291,0.2426273782439748
16,26.5,0.2451366079772211,0.249498394594666
16,27.0,0.2517564805578387,0.2529113647318443
16,27.5,0.2529456522882929,0.252481621854078
16,28.0,0.2539920727678545,0.24058422349110015
16,28.5,0.2528055014127186,0.23141451268901314
16,29.0,0.2547836367113389,0.2259857057724567
16,29.5,0.2601233696677671,0.22284105039329055
16,30.0,0.2601233696677671,0.22484495217021605
16,30.5,0.25997103479366473,0.2263815741554979
16,31.0,0.2593310645508244,0.23035235477740654
16,31.5,0.25562745796377623,0.23540785989044116
16,32.0,0.2552833936885578,0.2376180150664824
16,32.5,0.2529988229230303,0.2397015264419055
16,33.0,0.2553367195252944,0.2412195169535597
16,33.5,0.25378711990623154,0.2443440322963859
16,34.0,0.25411012707766084,0.24685436323543314
16,34.5,0.2501354941321691,0.2450314907906744
16,35.0,0.2501365600105492,0.2483828695157081
16,35.5,0.24466480906088636,0.25008224405676704
16,36.0,0.2548230669689592,0.2484979009191393
16,36.5,0.2606161921961371,0.2511290865665013
16,37.0,0.2579005050121235,0.2521441246239915
16,37.5,0.2541857505118768,0.25255298003539783
16,38.0,0.2506387944723164,0.25417977271353537
16,38.5,0.2504911531782664,0.25723928371772314
16,39.0,0.2505088988482744,0.2606337267872217
16,39.5,0.2514761269065338,0.2673774201537845
16,40.0,0.252952119510832,0.27103317782941017
16,40.5,0.2516463476884828,0.27158806110350553
16,41.0,0.2519233213734444,0.2719096160736169
16,41.5,0.25136536276574684,0.2737077734332383
16,42.0,0.2516148443976869,0.27191905265534866
16,42.5,0.2528612130642299,0.2720620597922575
16,43.0,0.253661517104613,0.2731432275476403
16,43.5,0.25336252410170856,0.2748965068261353
16,44.0,0.2496599315181497,0.2795236970269005
16,44.5,0.2531543536123157,0.2851577876121765
16,45.0,0.2553697190732215,0.2827850150378701
16,45.5,0.2581736577580313,0.27788086213471463
16,46.0,0.2528064139655193,0.2779544299820297
16,46.5,0.2627320588006332,0.2787942803159936
16,47.0,0.2665738332378209,0.2775861918022472
16,47.5,0.26799324103227035,0.2766729948587955
16,48.0,0.2663760442216249,0.2792728497128556
16,48.5,0.26070470273979945,0.2809169598981888
16,49.0,0.27256804478121704,0.2809821762599929
16,49.5,0.2598109157017849,0.2832114808425147
16,50.0,0.2580062232260213,0.28226297423206165
16,50.5,0.2661384752233109,0.28456732419575803
16,51.0,0.2701675733510027,0.2854614900158193
17,15.5,0.2110704697381172,0.3370157100802876
17,16.0,0.21138878353603446,0.34062604562316484
17,16.5,0.2165405562393712,0.3366916238225553
17,17.0,0.22228396103734,0.33879325522602144
17,17.5,0.22799459817601625,0.33462517809547304
17,18.0,0.2318150790353527,0.3308373664182328
17,18.5,0.214071533377762,0.3342878077175681
17,19.0,0.21187204420910374,0.3436740408726026
17,19.5,0.21263719410384813,0.35463330198081394
17,20.0,0.21649719372210896,0.3612625481345533
17,20.5,0.2247843894762553,0.3704661017553456
17,21.0,0.22458982499369756,0.3779554874993714
17,21.5,0.22681755681497745,0.3757670348258461
17,22.0,0.22652634874135036,0.3751151972573936
17,22.5,0.22695281968013856,0.3682371760276901
17,23.0,0.2289725063679985,0.36242896888649
17,23.5,0.2289259077030675,0.3626592300134476
17,24.0,0.22458270239353675,0.35773158921506343
17,24.5,0.22288714460832784,0.3560736656226721
17,25.0,0.2180134799193732,0.3576153104435237
17,25.5,0.2209948636647312,0.3646968803709035
17,26.0,0.2174949291145318,0.3696533155943562
17,26.5,0.21302028808024792,0.3706595941025882
17,27.0,0.22044518148333256,0.374992978043422
17,27.5,0.22166859134280534,0.3813806735404024
17,28.0,0.23347835996712105,0.3770698309410176
17,28.5,0.22960635116929726,0.3746806615421773
17,29.0,0.23439005889462824,0.3768741003693976
17,29.5,0.2371104881922465,0.3795954153772934
17,30.0,0.2302779173505747,0.3808427045122824
